           1	     1.09637	     1.09637	           0
           2	     1.08575	     1.09106	  0.00375305
           3	     1.07468	      1.0856	  0.00511185
           4	     1.08708	     1.08597	  0.00384717
           5	      1.0971	      1.0882	  0.00366604
           6	     1.08616	     1.08786	  0.00307072
           7	     1.08337	     1.08722	  0.00269817
           8	     1.09534	     1.08823	  0.00254481
           9	     1.08504	     1.08788	  0.00228668
          10	     1.08256	     1.08734	    0.002119
          11	     1.08494	     1.08713	  0.00193756
          12	     1.09555	     1.08783	  0.00189896
          13	     1.08748	      1.0878	  0.00175308
          14	     1.08034	     1.08727	  0.00170689
          15	      1.0876	     1.08729	  0.00159324
          16	     1.08575	     1.08719	  0.00149657
          17	     1.08438	     1.08703	  0.00141763
          18	     1.08625	     1.08698	  0.00133953
          19	     1.08556	     1.08691	  0.00127112
          20	     1.09133	     1.08713	  0.00122663
          21	     1.08626	     1.08709	  0.00116891
          22	     1.08309	     1.08691	  0.00112983
          23	     1.08057	     1.08663	  0.00111385
          24	     1.09056	      1.0868	  0.00107942
          25	     1.09866	     1.08727	  0.00113574
          26	     1.07916	     1.08696	  0.00113409
          27	     1.08631	     1.08693	  0.00109234
          28	     1.08838	     1.08699	  0.00105454
          29	     1.08662	     1.08697	  0.00101826
          30	     1.09006	     1.08708	  0.00098951
          31	     1.09298	     1.08727	 0.000975738
          32	     1.08006	     1.08704	 0.000970906
          33	     1.08768	     1.08706	 0.000941676
          34	     1.08274	     1.08693	 0.000922514
          35	     1.09771	     1.08724	 0.000946111
          36	     1.08421	     1.08716	 0.000923574
          37	     1.08755	     1.08717	 0.000898674
          38	     1.09379	     1.08734	 0.000891786
          39	     1.08406	     1.08726	 0.000872875
          40	     1.08848	     1.08729	  0.00085159
          41	     1.08556	     1.08725	 0.000831868
          42	     1.08381	     1.08716	 0.000816075
          43	     1.09185	     1.08727	 0.000804351
          44	     1.09224	     1.08739	 0.000793954
          45	     1.08522	     1.08734	 0.000777767
          46	     1.08692	     1.08733	 0.000760912
          47	     1.08942	     1.08737	 0.000746019
          48	     1.08412	     1.08731	 0.000733555
          49	     1.09012	     1.08736	 0.000720828
          50	      1.0909	     1.08743	 0.000709879
          51	     1.08741	     1.08743	  0.00069596
          52	     1.09841	     1.08764	 0.000713891
          53	     1.08917	     1.08767	 0.000701004
          54	     1.08104	     1.08755	 0.000698695
          55	     1.09032	      1.0876	 0.000687798
          56	     1.08258	     1.08751	 0.000681327
          57	     1.08906	     1.08754	 0.000669913
          58	     1.09202	     1.08762	 0.000662793
          59	     1.07051	     1.08733	 0.000712185
          60	     1.10861	     1.08768	 0.000783707
          61	     1.08049	     1.08756	 0.000779667
          62	     1.08288	     1.08749	 0.000770749
          63	     1.08658	     1.08747	  0.00075865
          64	     1.08071	     1.08737	 0.000754121
          65	     1.08629	     1.08735	 0.000742703
          66	     1.08824	     1.08736	 0.000731572
          67	     1.08457	     1.08732	 0.000721838
          68	     1.08898	     1.08735	 0.000711636
          69	     1.08142	     1.08726	 0.000706479
          70	      1.0985	     1.08742	 0.000714383
          71	      1.0847	     1.08738	 0.000705352
          72	     1.07588	     1.08722	 0.000713405
          73	     1.08923	     1.08725	 0.000704162
          74	     1.08915	     1.08728	 0.000695113
          75	     1.08962	     1.08731	 0.000686546
          76	     1.09688	     1.08743	 0.000688961
          77	     1.08556	     1.08741	 0.000680443
          78	     1.10005	     1.08757	 0.000690757
          79	     1.09042	     1.08761	 0.000682952
          80	     1.07786	     1.08749	  0.00068519
          81	     1.08485	     1.08745	 0.000677501
          82	     1.08468	     1.08742	 0.000670085
          83	     1.08119	     1.08734	 0.000666205
          84	     1.08911	     1.08737	 0.000658605
          85	     1.09136	     1.08741	 0.000652529
          86	     1.09027	     1.08745	 0.000645786
          87	     1.08909	     1.08746	 0.000638639
          88	     1.08512	     1.08744	 0.000631936
          89	     1.09258	      1.0875	 0.000627476
          90	      1.0884	     1.08751	 0.000620585
          91	     1.08308	     1.08746	  0.00061567
          92	     1.09181	      1.0875	 0.000610792
          93	     1.08568	     1.08748	 0.000604537
          94	      1.1024	     1.08764	 0.000618586
          95	     1.08587	     1.08762	 0.000612355
          96	     1.08558	      1.0876	 0.000606347
          97	     1.09256	     1.08765	 0.000602245
          98	     1.08147	     1.08759	 0.000599397
          99	     1.08144	     1.08753	 0.000596553
         100	     1.08746	     1.08753	 0.000590588
