           0	           0	           0
    0.064633	           0	           0
    0.129266	           0	           0
    0.193899	           0	           0
    0.258532	           0	           0
    0.323165	           0	           0
    0.387798	           0	           0
    0.452431	           0	           0
    0.517064	           0	           0
    0.581697	           0	           0
     0.64633	           0	           0
    0.710963	           0	           0
    0.775596	           0	           0
     0.84023	   0.0009998	 9.12102e-05
    0.904863	    0.148341	  0.00104956
    0.969496	     1.06371	  0.00374787
     1.03413	     2.03964	  0.00612879
     1.09876	     2.27079	  0.00523643
     1.16339	     2.08271	  0.00475768
     1.22803	     1.83413	  0.00385982
     1.29266	     1.61997	  0.00367278
     1.35729	     1.45386	  0.00297683
     1.42193	     1.33823	  0.00249346
     1.48656	     1.24953	  0.00214546
     1.55119	     1.19008	   0.0024528
     1.61583	     1.14537	  0.00171476
     1.68046	     1.11216	   0.0018614
     1.74509	     1.09022	  0.00176687
     1.80973	     1.07654	  0.00163915
     1.87436	     1.06697	  0.00193636
     1.93899	     1.06014	  0.00152941
     2.00362	     1.05742	  0.00151423
     2.06826	     1.05524	  0.00162913
     2.13289	     1.05287	  0.00144633
     2.19752	     1.05036	  0.00133576
     2.26216	     1.04368	  0.00139286
     2.32679	     1.03712	  0.00126348
     2.39142	     1.03227	  0.00147015
     2.45606	      1.0267	  0.00126912
     2.52069	     1.02139	  0.00130234
     2.58532	     1.01764	  0.00121617
     2.64995	     1.01528	  0.00117314
     2.71459	     1.01255	  0.00106144
     2.77922	     1.00821	  0.00104677
     2.84385	     1.00698	 0.000970229
     2.90849	     1.00451	  0.00104925
     2.97312	     1.00045	  0.00102283
     3.03775	    0.999578	   0.0010073
     3.10239	    0.999367	 0.000989332
     3.16702	    0.997809	 0.000983357
     3.23165	    0.996609	 0.000946006
     3.29629	    0.996233	 0.000908638
     3.36092	     0.99504	 0.000857078
     3.42555	    0.995159	 0.000926051
     3.49018	    0.994467	 0.000839068
     3.55482	    0.992992	 0.000830336
     3.61945	    0.991616	 0.000760924
     3.68408	     0.98972	  0.00074266
     3.74872	    0.991307	 0.000783926
     3.81335	     0.99229	 0.000741247
     3.87798	     0.98912	 0.000712275
     3.94262	    0.989801	 0.000820413
     4.00725	    0.989308	 0.000765513
     4.07188	     0.98859	 0.000636958
     4.13651	    0.989311	 0.000709364
     4.20115	    0.988547	 0.000756243
     4.26578	    0.987984	 0.000628962
     4.33041	    0.988212	 0.000644352
     4.39505	    0.988047	 0.000703921
     4.45968	    0.988139	 0.000652749
     4.52431	    0.987074	 0.000696697
     4.58895	    0.987471	 0.000616699
     4.65358	    0.986311	 0.000660237
     4.71821	      0.9878	  0.00053798
     4.78285	    0.986736	 0.000556334
     4.84748	    0.987507	 0.000636957
     4.91211	    0.987587	  0.00058824
     4.97674	    0.987129	 0.000587992
     5.04138	    0.986907	 0.000546695
     5.10601	     0.98662	 0.000565201
     5.17064	    0.986074	 0.000532803
     5.23528	    0.986626	 0.000509335
     5.29991	    0.986578	 0.000565893
     5.36454	    0.986824	 0.000588844
     5.42918	    0.986699	  0.00058034
     5.49381	    0.985693	 0.000476899
     5.55844	    0.985796	 0.000561732
     5.62307	    0.985529	 0.000514848
     5.68771	     0.98554	 0.000482893
     5.75234	    0.985873	 0.000469292
     5.81697	    0.985774	 0.000532824
     5.88161	    0.986034	 0.000467108
     5.94624	    0.986366	 0.000450456
     6.01087	    0.986221	 0.000501852
     6.07551	    0.985874	 0.000512333
     6.14014	    0.986169	 0.000477822
     6.20477	    0.985755	 0.000489188
      6.2694	    0.985949	 0.000466527
     6.33404	    0.985266	 0.000370907
     6.39867	    0.986184	 0.000383333
