6.91938	11.1038
6.45132	9.73202
5.71474	8.85873
5.3647	8.18613
5.27543	7.67429
4.65007	7.24853
4.11598	6.93239
4.15484	6.67824
4.05612	6.43341
3.7251	6.20292
3.80454	6.03569
3.72177	5.86666
3.61709	5.67873
3.28201	5.54246
3.1554	5.36565
2.87803	5.22529
2.5742	5.08875
2.87977	4.98638
2.87621	4.92045
2.88545	4.84255
2.61479	4.76509
2.52481	4.66468
2.45625	4.57251
2.34555	4.48364
2.21439	4.37805
2.40693	4.29126
2.44591	4.20685
2.23752	4.171
2.13591	4.1033
2.04902	4.05754
2.23599	4.0187
1.98938	4.00248
2.09921	3.9734
2.08764	3.97417
2.03626	3.91899
2.17643	3.87617
2.11599	3.85465
2.04643	3.81608
2.01117	3.77467
1.82021	3.74035
2.01883	3.66763
1.76637	3.63091
1.76974	3.54738
1.9051	3.48795
1.71817	3.42561
1.71826	3.36015
1.51539	3.3145
1.51861	3.25069
1.44534	3.18252
1.35192	3.11363
1.35192	3.07062
1.35192	2.99315
1.35192	2.95079
1.2878	2.91708
1.41644	2.89857
1.42463	2.86984
1.32706	2.83889
1.33729	2.77929
1.29794	2.7488
1.25592	2.70636
1.25592	2.66125
1.25592	2.64259
1.29621	2.59938
1.25113	2.57926
1.24119	2.55998
1.29549	2.54069
1.23465	2.52379
1.17606	2.56677
1.27271	2.56515
1.25864	2.55069
1.18865	2.54443
1.18865	2.54185
1.18258	2.52444
1.19204	2.53145
1.1633	2.48566
1.09194	2.46415
1.17419	2.44426
1.08141	2.46476
1.15478	2.46443
1.13126	2.42319
1.13126	2.44122
1.13126	2.43485
1.0911	2.40512
1.10328	2.39672
1.18147	2.42507
1.09438	2.43802
1.13821	2.41901
1.19152	2.42552
1.18962	2.43722
1.16797	2.41553
1.14835	2.41539
1.12657	2.41144
1.16079	2.43672
1.10667	2.45693
1.17058	2.43469
1.15686	2.41281
1.1491	2.39705
1.13129	2.44099
1.17613	2.40411
1.13626	2.44119
1.1491	2.43906
1.18173	2.40434
1.10968	2.40818
1.09725	2.40634
1.09725	2.37928
1.14012	2.39197
1.15611	2.40348
1.15611	2.42398
1.17918	2.42731
1.1684	2.4635
1.14005	2.4571
1.17978	2.45697
1.19091	2.43382
1.1668	2.45241
1.12412	2.41381
1.09893	2.41449
1.14432	2.38931
1.15252	2.41901
1.15252	2.38723
1.14187	2.38345
1.09768	2.38897
1.15226	2.38509
1.12979	2.38701
1.1338	2.40184
1.11638	2.38278
1.09205	2.38514
1.08911	2.38405
1.13451	2.3652
1.13451	2.32357
1.12269	2.3344
1.12852	2.35742
1.1308	2.35485
1.1854	2.36985
1.1539	2.39556
1.08438	2.35772
1.0932	2.36424
1.10637	2.35042
1.10711	2.32756
1.06955	2.30856
1.11374	2.32084
1.12966	2.31348
1.1158	2.32403
1.10083	2.36104
1.10083	2.33356
1.10083	2.3327
1.08701	2.35579
1.06957	2.36858
1.09858	2.36847
1.14925	2.34757
1.15063	2.38459
1.10819	2.36845
1.17963	2.39459
1.1135	2.38414
1.10361	2.3697
1.12238	2.36971
1.11854	2.36706
1.10313	2.36879
1.14397	2.3689
1.13411	2.37656
1.10352	2.35076
1.12893	2.3601
1.11359	2.36611
1.14724	2.3942
1.13555	2.40481
1.13588	2.37837
1.10957	2.38834
1.15368	2.37801
1.08076	2.38111
1.08076	2.3911
1.08076	2.35253
1.07896	2.3529
1.09827	2.38903
1.0604	2.36947
1.08001	2.37213
1.18113	2.36172
1.09248	2.36468
1.14148	2.3858
1.10348	2.37495
1.10348	2.36998
1.11737	2.371
1.09183	2.35336
1.09231	2.34623
1.10761	2.35638
1.08334	2.3439
1.08334	2.3523
1.07831	2.34396
1.11507	2.34479
1.12234	2.33854
1.14396	2.36463
1.09776	2.35668
1.13873	2.37713
1.08644	2.38764
1.0534	2.38248
1.12145	2.38898
1.11581	2.36623
1.11446	2.34671
1.13056	2.35594
1.13056	2.3599
1.10059	2.34961
1.15521	2.33893
1.06169	2.35093
1.12623	2.34929
1.13561	2.3608
1.13561	2.33618
1.12585	2.34847
1.0928	2.33318
1.13391	2.3277
1.13799	2.35019
1.13799	2.37475
1.10835	2.38872
1.06955	2.37676
1.12392	2.36243
1.10934	2.37961
1.1028	2.40056
1.09239	2.39327
1.1002	2.37407
1.10696	2.38744
1.06456	2.38327
1.09014	2.39115
1.09014	2.36831
1.08272	2.37331
1.08576	2.3618
1.13061	2.36414
1.10426	2.34607
1.0703	2.34041
1.07489	2.33341
1.07621	2.33111
1.07621	2.33063
1.07212	2.35053
1.08441	2.34469
1.10311	2.34798
1.10311	2.34705
1.13233	2.31182
1.06412	2.31318
1.10618	2.30673
1.07386	2.31908
1.07761	2.33247
1.11581	2.37324
1.10275	2.35186
1.05454	2.33789
1.06275	2.35823
1.06275	2.30937
1.06275	2.31477
1.06275	2.3269
1.06049	2.32591
1.13636	2.3276
1.15897	2.33768
1.0963	2.35143
1.07596	2.35838
1.1253	2.35882
1.095	2.32663
1.11023	2.34015
1.11661	2.34051
1.07583	2.35973
1.07778	2.37392
1.14935	2.37608
1.05551	2.393
1.11708	2.34055
1.08909	2.35378
1.1245	2.36292
1.12126	2.38438
1.11365	2.39356
1.11713	2.38067
1.07295	2.38338
1.07295	2.36798
1.07295	2.33984
1.12187	2.35022
1.10043	2.35807
1.09403	2.37606
1.07886	2.36396
1.07653	2.33978
1.08652	2.37021
1.09176	2.38745
1.04939	2.40489
1.11527	2.40264
1.07982	2.39728
1.08007	2.36728
1.08861	2.35933
1.08934	2.34874
1.08934	2.36566
1.12064	2.36663
1.12945	2.40777
1.09486	2.39255
1.11433	2.36473
1.11043	2.39647
1.11043	2.37775
1.12652	2.37058
1.09438	2.37082
1.09728	2.36907
1.11168	2.36848
1.09709	2.3509
1.12227	2.35967
1.09693	2.35678
1.05824	2.366
1.11032	2.3679
1.0798	2.36079
1.0798	2.38893
1.0798	2.40414
1.08854	2.39531
1.06656	2.33443
1.08757	2.33382
1.09833	2.34105
1.04098	2.33394
1.04644	2.36865
1.11883	2.37712
1.08713	2.38289
1.08713	2.34345
1.0789	2.34199
1.0522	2.34735
1.11422	2.34521
1.11138	2.36894
1.11138	2.36559
1.12387	2.35519
1.07572	2.32052
1.0725	2.33885
1.0725	2.36416
1.0725	2.34843
1.08437	2.34522
1.05365	2.36285
1.13168	2.35655
1.06853	2.36349
1.041	2.36764
1.04707	2.33925
1.10246	2.34959
1.11304	2.34259
1.1476	2.34641
1.13011	2.3506
1.11237	2.36526
1.05571	2.37129
1.09489	2.39083
1.05571	2.36576
1.05571	2.35329
1.06853	2.35816
1.07253	2.31367
1.06383	2.32371
1.12277	2.3038
1.04596	2.3242
1.04765	2.3192
1.07046	2.3409
1.06481	2.34171
1.06481	2.34561
1.02873	2.32871
1.08833	2.35481
1.04972	2.38483
1.08443	2.38725
1.15614	2.3714
1.07515	2.36575
1.10975	2.35304
1.03022	2.35044
1.03022	2.36532
1.10982	2.37988
1.14015	2.38359
1.06952	2.39541
1.06952	2.38255
1.09117	2.34869
1.09117	2.34517
1.08211	2.33879
1.09117	2.35806
1.09822	2.36142
1.10167	2.34804
1.11014	2.34266
1.09485	2.36108
1.09582	2.33179
1.0963	2.35183
1.09351	2.36047
1.09351	2.34438
1.09898	2.35559
1.0968	2.35293
1.0867	2.3408
1.12157	2.35839
1.10222	2.35114
1.09167	2.36111
1.10183	2.33042
1.11043	2.33171
1.09096	2.31686
1.06642	2.31888
1.08233	2.32465
1.08233	2.29564
1.13626	2.32784
1.10214	2.33407
1.0857	2.3164
1.08059	2.29587
1.0585	2.31583
1.06075	2.34553
1.0952	2.35418
1.09069	2.33487
1.11658	2.36057
1.15566	2.38165
1.06802	2.36868
1.09281	2.36388
1.09281	2.3612
1.10934	2.37482
1.10826	2.40017
1.10037	2.38769
1.06403	2.39036
1.09626	2.36592
1.06865	2.34895
1.03273	2.33628
1.06589	2.33331
1.06543	2.34069
1.08758	2.32234
1.08397	2.29305
1.08356	2.30237
1.08356	2.3111
1.08356	2.32475
1.063	2.32827
1.063	2.3506
1.05295	2.3581
1.09665	2.32132
1.09205	2.32958
1.09205	2.34653
1.09779	2.34825
1.08528	2.36046
1.06048	2.31529
1.02971	2.32297
1.02971	2.32834
1.06889	2.34277
1.06889	2.33242
1.10442	2.3325
1.06134	2.34883
1.05946	2.3589
1.07958	2.36091
1.03962	2.37498
1.06088	2.33789
1.07557	2.36072
1.06586	2.34352
1.03825	2.36119
1.04971	2.34312
1.05287	2.32995
1.05287	2.35105
1.05287	2.33678
1.07175	2.29752
1.07175	2.29538
1.07058	2.30542
1.07586	2.30261
1.07586	2.31478
1.06601	2.31711
1.07257	2.29278
1.07012	2.25817
1.09924	2.25881
1.04871	2.29247
1.11876	2.31737
1.10581	2.30903
1.07749	2.28237
1.08515	2.25492
1.07951	2.2615
1.07721	2.28068
1.05495	2.28483
1.05324	2.27381
1.06486	2.29669
1.05813	2.28951
1.06486	2.27553
1.05701	2.28325
1.02456	2.2846
1.06486	2.28367
1.07258	2.29762
1.07193	2.29072
1.09191	2.2777
1.05731	2.29746
1.05203	2.32046
1.05203	2.33117
1.05203	2.34127
1.10631	2.32711
1.01928	2.32749
1.01928	2.32515
1.06876	2.32471
1.04171	2.33298
1.1116	2.32199
1.04044	2.32911
1.11984	2.30775
1.06269	2.30785
1.0888	2.29416
1.0321	2.26805
1.04523	2.2681
1.04523	2.28664
1.05702	2.27705
1.06261	2.29711
1.05514	2.26083
1.02814	2.274
1.05949	2.31624
1.05903	2.35624
1.06024	2.34788
1.13381	2.35649
1.11368	2.34805
1.10692	2.35132
1.0937	2.3533
1.0799	2.32183
1.07164	2.31031
1.12539	2.33437
1.03599	2.32778
1.03599	2.329
1.03599	2.34471
1.12685	2.32025
1.14197	2.32618
1.08176	2.36909
1.10515	2.34022
1.10515	2.33009
1.13016	2.3686
1.127	2.36451
1.09541	2.36309
1.08967	2.35008
