         1.5	  -0.0318372	     1.46816	           1
         1.5	  -0.0318373	     1.46816	           1
         1.5	  -0.0318374	     1.46816	           1
         1.5	  -0.0318376	     1.46816	           1
         1.5	  -0.0318378	     1.46816	           1
         1.5	  -0.0318381	     1.46816	           1
         1.5	  -0.0318384	     1.46816	           1
         1.5	  -0.0318387	     1.46816	           1
         1.5	  -0.0318391	     1.46816	           1
         1.5	  -0.0318396	     1.46816	           1
         1.5	  -0.0318401	     1.46816	           1
         1.5	  -0.0318406	     1.46816	           1
         1.5	  -0.0318412	     1.46816	           1
         1.5	  -0.0318419	     1.46816	           1
         1.5	  -0.0318426	     1.46816	           1
     1.50001	  -0.0318433	     1.46816	           1
     1.50001	  -0.0318441	     1.46816	           1
     1.50001	  -0.0318449	     1.46816	           1
     1.50001	  -0.0318458	     1.46816	     1.00001
     1.50001	  -0.0318467	     1.46816	     1.00001
     1.50001	  -0.0318477	     1.46816	     1.00001
     1.50001	  -0.0318487	     1.46816	     1.00001
     1.50001	  -0.0318498	     1.46816	     1.00001
     1.50001	  -0.0318509	     1.46816	     1.00001
     1.50001	  -0.0318521	     1.46816	     1.00001
     1.50001	  -0.0318533	     1.46816	     1.00001
     1.50002	  -0.0318546	     1.46816	     1.00001
     1.50002	  -0.0318559	     1.46816	     1.00001
     1.50002	  -0.0318572	     1.46816	     1.00001
     1.50002	  -0.0318587	     1.46816	     1.00001
     1.50002	  -0.0318601	     1.46816	     1.00001
     1.50002	  -0.0318616	     1.46816	     1.00002
     1.50002	  -0.0318632	     1.46816	     1.00002
     1.50003	  -0.0318647	     1.46816	     1.00002
     1.50003	  -0.0318664	     1.46816	     1.00002
     1.50003	  -0.0318681	     1.46816	     1.00002
     1.50003	  -0.0318698	     1.46816	     1.00002
     1.50003	  -0.0318716	     1.46816	     1.00002
     1.50003	  -0.0318734	     1.46816	     1.00002
     1.50004	  -0.0318753	     1.46816	     1.00002
     1.50004	  -0.0318772	     1.46816	     1.00003
     1.50004	  -0.0318792	     1.46816	     1.00003
     1.50004	  -0.0318812	     1.46816	     1.00003
     1.50004	  -0.0318833	     1.46816	     1.00003
     1.50005	  -0.0318854	     1.46816	     1.00003
     1.50005	  -0.0318876	     1.46816	     1.00003
     1.50005	  -0.0318898	     1.46816	     1.00003
     1.50005	  -0.0318921	     1.46816	     1.00004
     1.50005	  -0.0318944	     1.46816	     1.00004
     1.50006	  -0.0318967	     1.46816	     1.00004
     1.50006	  -0.0318991	     1.46816	     1.00004
     1.50006	  -0.0319016	     1.46816	     1.00004
     1.50006	  -0.0319041	     1.46816	     1.00004
     1.50007	  -0.0319066	     1.46816	     1.00004
     1.50007	  -0.0319092	     1.46816	     1.00005
     1.50007	  -0.0319118	     1.46816	     1.00005
     1.50007	  -0.0319145	     1.46816	     1.00005
     1.50008	  -0.0319173	     1.46816	     1.00005
     1.50008	    -0.03192	     1.46816	     1.00005
     1.50008	  -0.0319229	     1.46816	     1.00006
     1.50009	  -0.0319257	     1.46816	     1.00006
     1.50009	  -0.0319287	     1.46816	     1.00006
     1.50009	  -0.0319316	     1.46816	     1.00006
     1.50009	  -0.0319347	     1.46816	     1.00006
      1.5001	  -0.0319377	     1.46816	     1.00006
      1.5001	  -0.0319408	     1.46816	     1.00007
      1.5001	   -0.031944	     1.46816	     1.00007
     1.50011	  -0.0319472	     1.46816	     1.00007
     1.50011	  -0.0319505	     1.46816	     1.00007
     1.50011	  -0.0319538	     1.46816	     1.00008
     1.50012	  -0.0319571	     1.46816	     1.00008
     1.50012	  -0.0319605	     1.46816	     1.00008
     1.50012	   -0.031964	     1.46816	     1.00008
     1.50013	  -0.0319675	     1.46816	     1.00008
     1.50013	   -0.031971	     1.46816	     1.00009
     1.50013	  -0.0319746	     1.46816	     1.00009
     1.50014	  -0.0319783	     1.46816	     1.00009
     1.50014	  -0.0319819	     1.46816	     1.00009
     1.50014	  -0.0319857	     1.46816	      1.0001
     1.50015	  -0.0319895	     1.46816	      1.0001
     1.50015	  -0.0319933	     1.46816	      1.0001
     1.50016	  -0.0319972	     1.46816	      1.0001
     1.50016	  -0.0320011	     1.46816	     1.00011
     1.50016	  -0.0320051	     1.46816	     1.00011
     1.50017	  -0.0320091	     1.46816	     1.00011
     1.50017	  -0.0320132	     1.46816	     1.00011
     1.50018	  -0.0320173	     1.46816	     1.00012
     1.50018	  -0.0320214	     1.46816	     1.00012
     1.50018	  -0.0320257	     1.46816	     1.00012
     1.50019	  -0.0320299	     1.46816	     1.00013
     1.50019	  -0.0320342	     1.46816	     1.00013
      1.5002	  -0.0320386	     1.46816	     1.00013
      1.5002	   -0.032043	     1.46816	     1.00013
     1.50021	  -0.0320474	     1.46816	     1.00014
     1.50021	  -0.0320519	     1.46816	     1.00014
     1.50021	  -0.0320565	     1.46816	     1.00014
     1.50022	  -0.0320611	     1.46816	     1.00015
     1.50022	  -0.0320657	     1.46816	     1.00015
     1.50023	  -0.0320704	     1.46816	     1.00015
     1.50023	  -0.0320752	     1.46816	     1.00016
     1.50024	    -0.03208	     1.46816	     1.00016
     1.50024	  -0.0320848	     1.46816	     1.00016
     1.50025	  -0.0320921	     1.46816	     1.00017
     1.50025	   -0.032097	     1.46816	     1.00017
     1.50026	   -0.032102	     1.46816	     1.00017
     1.50026	   -0.032107	     1.46816	     1.00017
     1.50027	  -0.0321121	     1.46816	     1.00018
     1.50027	  -0.0321173	     1.46816	     1.00018
     1.50028	  -0.0321224	     1.46816	     1.00019
     1.50028	  -0.0321277	     1.46816	     1.00019
