19966.9	34489.1
16450.6	28896
15965.7	24713.4
15838.2	21563.4
14177	19153.8
12259	17286.1
11627.4	16056.8
11174	14916.9
10741.7	13681.6
9634.39	12462.8
9290.49	11562.5
9197.68	10901.3
8776.78	10338.1
8476.94	9933.2
8176.92	9608.13
8148.51	9260.11
7835.52	8906.06
7535	8594.97
7319.99	8292.43
7122.42	7988.97
6805.27	7715.78
6748.8	7445.42
6516.37	7184.82
6324.08	6914.64
6113.49	6683.86
6058.95	6477.5
5863.95	6314.92
5863.95	6161.67
5799.77	6045.86
5713.73	5947.94
5606.16	5868.75
5574.01	5794.05
5439.51	5712.61
5389.48	5626.26
5348.32	5541.44
5275.93	5452.56
5189.92	5374.94
5161.71	5328.92
5100.4	5266.64
5086.12	5191.33
5044.05	5153.67
5013.14	5107.07
5005.5	5089.4
4996.7	5056.74
4989.06	5021.49
4985.74	5004.48
4974.69	4998.36
4958.91	4987.51
4936.7	4980.66
4911.74	4973.84
4905.59	4962.07
4893.23	4944.57
4871.54	4918.49
4855.43	4902.26
4835.18	4890.07
4826.04	4870.73
4815.1	4857.41
4815.1	4841.71
4799.88	4821.19
4799.88	4815.73
4795.23	4814.38
4795.23	4809.44
4793.41	4800.76
4791.46	4798.67
4791.46	4795.19
4786.13	4794.73
4786.13	4793.26
4786.13	4792.39
4784.99	4790.39
4784.99	4786.18
4784.99	4786.07
4784.99	4785.7
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4784.99	4784.99
4778.93	4784.99
4778.93	4784.98
4771.49	4784.96
4771.49	4784.88
4771.49	4784.68
4771.49	4783.99
4771.49	4780.83
4771.3	4772.19
4771.3	4771.49
4771.3	4771.48
4771.3	4771.44
4688.5	4771.25
4688.5	4770.8
4688.5	4766.98
4688.5	4741.33
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4688.5	4688.5
4687.85	4688.5
4687.85	4688.5
4687.85	4688.46
4687.85	4688.25
4674.33	4687.85
4674.33	4687.81
4674.33	4687.44
4674.33	4684.55
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
4674.33	4674.33
