19410.8	34387.5
18345.7	28839.6
16884.3	24511.6
15359.1	21245.1
13190.1	18826
12783.9	16900.8
12032.7	15376.8
11386.3	14156.7
10502.3	13136.5
9758.99	12312.5
9218.87	11505.2
8595.55	10704.9
8155.85	10014.2
7744.05	9345.49
7597.95	8745.06
7258.33	8266.92
7007.88	7902.52
6699.61	7611.73
6587.43	7339.02
6388.46	7096.19
6388.46	6904.22
6221.58	6727.04
6088.35	6564.77
5945.27	6416.08
5766.01	6264.35
5661.53	6100.68
5538.49	5932.94
5535.55	5789.04
5412.66	5685.13
5388.17	5601.79
5361.06	5506.34
5264.87	5436.51
5264.87	5389.05
5205.68	5358.63
5180.19	5292.27
5136.69	5229.25
5136.69	5198.66
5106.82	5177.29
5058.49	5148.53
5026.05	5113.16
4987.71	5095.95
4969.97	5055.74
4952.31	5018.39
4948.74	4991.07
4910.99	4971.47
4909.93	4954.28
4881.89	4945.04
4871.74	4925.4
4855.65	4902.76
4842.22	4883.72
4822.48	4866.22
4821.47	4851.73
4804.19	4843.36
4782.6	4826.76
4772.95	4812.87
4757.68	4803.14
4752.45	4794.66
4744.73	4782.94
4720.64	4757.7
4703.58	4752.27
4700.53	4745.42
4676.44	4727.05
4676.44	4704.16
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4676.44	4676.44
4653.36	4676.43
4653.36	4676.38
4653.36	4675.95
4653.36	4672.88
4653.36	4655.55
4653.36	4653.36
4644.68	4653.36
4620.04	4653.34
4620.04	4653.25
4620.04	4652.67
4620.04	4648.76
4608.83	4631.13
4608.83	4619.56
4608.83	4616.16
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
4608.83	4608.83
