     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	           0	           0
     2.28358	 7.43769e-05	 1.20327e-05
     2.28358	   0.0032545	 7.45155e-05
     2.28358	   0.0470576	 0.000323674
     2.28358	    0.293348	 0.000981359
     2.28358	     1.00903	  0.00189684
     2.28358	     2.24297	  0.00243329
     2.28358	     3.62418	  0.00205122
     2.28358	     4.61921	   0.0025698
     2.28358	      4.8946	  0.00320505
     2.28358	     4.49031	  0.00348394
     2.28358	     3.65772	  0.00294317
     2.28358	     2.69059	  0.00188275
     2.28358	     1.81527	   0.0015285
     2.28358	     1.12997	  0.00108741
     2.28358	    0.655508	  0.00116714
     2.28358	    0.354506	  0.00102143
     2.28358	    0.180537	  0.00077344
     2.28358	   0.0896668	 0.000593499
     2.28358	   0.0498465	 0.000470665
     2.28358	   0.0429342	 0.000444984
     2.28358	   0.0611851	 0.000469719
     2.28358	    0.106881	 0.000570771
     2.28358	    0.184928	 0.000654104
     2.28358	    0.301579	 0.000650186
     2.28358	    0.453843	 0.000605753
     2.28358	    0.629016	 0.000702175
     2.28358	    0.796072	  0.00086838
     2.28358	    0.920761	  0.00126341
     2.28358	    0.968863	  0.00138126
     2.28358	     0.92587	  0.00123706
     2.28358	    0.806595	 0.000902547
     2.28358	     0.63995	 0.000605583
     2.28358	     0.46578	 0.000599803
     2.28358	    0.318378	 0.000673871
     2.28358	    0.220677	 0.000797187
     2.28358	    0.194004	 0.000868047
     2.28358	    0.256635	  0.00108643
     2.28358	    0.435294	  0.00130907
     2.28358	    0.750395	  0.00131243
     2.28358	     1.19788	  0.00111701
     2.28358	     1.72784	 0.000892263
     2.28358	     2.23665	  0.00140044
     2.28358	     2.59481	  0.00211261
     2.28358	     2.71036	  0.00264047
     2.28358	     2.55358	  0.00216935
     2.28358	     2.17869	  0.00156276
     2.28358	      1.6904	 0.000919722
     2.28358	     1.20061	 0.000943311
     2.28358	    0.803135	  0.00118182
     2.28358	    0.544385	  0.00129136
     2.28358	     0.43575	  0.00127369
     2.28358	    0.461638	  0.00107341
     2.28358	     0.58695	 0.000787811
     2.28358	    0.758713	 0.000566475
     2.28358	    0.917079	 0.000570225
     2.28358	     1.01438	 0.000941611
     2.28358	     1.02157	  0.00109135
     2.28358	    0.919937	 0.000831305
     2.28358	    0.780574	 0.000475205
     2.28358	    0.654929	 0.000698759
     2.28358	    0.573479	  0.00112821
     2.28358	    0.574404	   0.0012861
