1	1.41633	1.73937	2.01172	2.25286	2.45906	2.64394	2.83048	3.00073	3.16907	3.32452	3.47661	3.61796	3.75617	3.88688	4.01988	4.15177	4.27507	4.39217	4.50284	4.61151	4.71058	4.80853	4.91967	5.01236	5.11687	5.20369	5.30311	5.39329	5.49107	5.58158	5.66274	5.75606	5.84404	5.92714	6.01388	6.09385	6.17872	6.26404	6.34516	6.42758	6.50195	6.57369	6.65112	6.72692	6.80425	6.87225	6.94642	7.02228	7.09216	7.15804	7.22837	7.29503	7.36868	7.42628	7.49232	7.56353	7.62881	7.69897	7.75932	7.82702	7.88585	7.94646	8.00474	8.06556	8.13655	8.20011	8.26767	8.32999	8.38725	8.44747	8.50375	8.56238	8.63221	8.68617	8.75201	8.80665	8.8596	8.91428	8.97396	9.0279	9.09238	9.15573	9.21085	9.25838	9.30894	9.37056	9.42089	9.47765	9.53057	9.58172	9.62927	9.68113	9.72754	9.77839	9.8217	9.87264	9.92183	9.97305	10.013	
1	1.41739	1.73453	1.99464	2.22189	2.43228	2.62895	2.81069	2.99416	3.1582	3.31062	3.45934	3.59074	3.7276	3.86225	3.99612	4.12788	4.24712	4.37431	4.48326	4.59258	4.70451	4.80235	4.91388	5.01187	5.11341	5.20557	5.29583	5.38604	5.47925	5.57051	5.65862	5.74138	5.82865	5.90818	5.98557	6.07222	6.15784	6.2467	6.32451	6.39539	6.47177	6.54105	6.61831	6.69679	6.7708	6.83851	6.8991	6.96837	7.03653	7.10256	7.17649	7.24516	7.31248	7.38077	7.44904	7.51154	7.57654	7.63048	7.70471	7.77868	7.8375	7.89947	7.96142	8.024	8.07423	8.14712	8.19861	8.25633	8.3195	8.37167	8.42708	8.47221	8.52465	8.59062	8.63779	8.68928	8.75129	8.81112	8.86491	8.92821	8.9915	9.04326	9.1023	9.1544	9.20475	9.25897	9.3088	9.37206	9.418	9.48197	9.53849	9.59308	9.65698	9.71295	9.75932	9.81502	9.87139	9.91858	9.97066	
1	1.41464	1.7377	2.00644	2.2408	2.45251	2.64908	2.83256	3.00323	3.15788	3.31032	3.4499	3.58759	3.72905	3.86005	3.97666	4.09678	4.21806	4.33297	4.44448	4.55414	4.66009	4.76158	4.86241	4.96558	5.06786	5.165	5.27333	5.35588	5.44459	5.54083	5.63214	5.71664	5.80965	5.88466	5.96569	6.04773	6.13276	6.2204	6.29571	6.37016	6.44326	6.51959	6.59275	6.66999	6.7479	6.81749	6.8799	6.95897	7.02867	7.10079	7.16964	7.2444	7.31131	7.38581	7.46079	7.52481	7.58228	7.64845	7.70447	7.76904	7.82789	7.88434	7.94525	7.99997	8.06258	8.12438	8.18719	8.24632	8.31206	8.36176	8.42063	8.4874	8.54727	8.60694	8.6644	8.72006	8.76801	8.82639	8.88651	8.94201	8.9934	9.04967	9.10925	9.15683	9.2065	9.26084	9.31872	9.37682	9.43109	9.48724	9.54342	9.59352	9.63879	9.69195	9.74163	9.79454	9.847	9.90319	9.9496	
1	1.41647	1.74109	2.00938	2.249	2.47119	2.66278	2.84489	3.01715	3.17452	3.33793	3.48632	3.6339	3.76686	3.90018	4.02467	4.14987	4.27116	4.38762	4.49942	4.60246	4.70812	4.81896	4.9178	5.02004	5.11193	5.20984	5.31421	5.39924	5.48693	5.57593	5.66429	5.74463	5.82896	5.90571	5.99276	6.07472	6.16537	6.24548	6.31821	6.38783	6.46698	6.53664	6.61132	6.69704	6.77225	6.84901	6.92556	6.99591	7.06663	7.13535	7.20708	7.26874	7.34715	7.41184	7.47741	7.54968	7.6007	7.66321	7.72361	7.78618	7.84834	7.91734	7.96968	8.02886	8.09395	8.14322	8.2009	8.26358	8.32028	8.38012	8.42662	8.47514	8.5313	8.59746	8.64495	8.68818	8.73903	8.79471	8.85253	8.90292	8.96338	9.01726	9.06947	9.13291	9.17588	9.22933	9.28547	9.33468	9.39646	9.44809	9.51099	9.56295	9.62891	9.67994	9.73567	9.7943	9.84365	9.9021	9.95326	
1	1.41393	1.72835	2.00375	2.23759	2.44753	2.64038	2.81709	2.99239	3.15366	3.31177	3.46849	3.61395	3.74687	3.88772	4.01505	4.13449	4.25262	4.36348	4.4775	4.58641	4.69268	4.7902	4.88479	4.99191	5.0978	5.20217	5.29018	5.38453	5.47626	5.56111	5.65058	5.74522	5.83839	5.91966	6.00237	6.08202	6.16795	6.24311	6.31821	6.39961	6.47233	6.54509	6.62045	6.69716	6.75513	6.82449	6.89967	6.97943	7.05352	7.11635	7.18862	7.26353	7.32856	7.40157	7.46594	7.52909	7.59322	7.65293	7.71655	7.7707	7.8316	7.89915	7.96112	8.03293	8.0844	8.14964	8.21177	8.2653	8.32044	8.38528	8.44455	8.50432	8.56815	8.62731	8.68047	8.73659	8.78474	8.84626	8.8935	8.95795	9.02144	9.07339	9.12797	9.17816	9.22358	9.27043	9.3215	9.37787	9.42975	9.49004	9.54938	9.59912	9.66037	9.71334	9.76539	9.82047	9.8725	9.92188	9.97827	
1	1.41004	1.72824	2.00355	2.23656	2.44348	2.63549	2.81197	2.98218	3.14595	3.29651	3.44087	3.58433	3.72749	3.85567	3.99465	4.12143	4.23769	4.35197	4.45863	4.57229	4.68066	4.77849	4.88635	4.98855	5.08331	5.18216	5.27964	5.3763	5.46822	5.5534	5.64046	5.72743	5.81916	5.90266	5.99143	6.06632	6.15297	6.2404	6.3182	6.39827	6.48037	6.55265	6.63007	6.70828	6.79316	6.86702	6.9432	7.01028	7.08606	7.15605	7.23186	7.307	7.37296	7.43758	7.50716	7.57072	7.63299	7.69644	7.76764	7.82749	7.89573	7.95297	8.0152	8.07422	8.1247	8.16901	8.21989	8.27563	8.34441	8.40282	8.46536	8.52852	8.59651	8.67531	8.72021	8.7686	8.82058	8.88127	8.93554	8.99608	9.05366	9.10932	9.1648	9.21927	9.27521	9.3255	9.36978	9.42417	9.47718	9.52382	9.57843	9.62315	9.66554	9.72025	9.7733	9.83148	9.88186	9.93151	9.97586	
1	1.40862	1.72974	1.99178	2.23329	2.45039	2.64496	2.81698	2.99249	3.15106	3.30042	3.45222	3.58572	3.7203	3.84601	3.95899	4.08815	4.21412	4.33087	4.44299	4.55939	4.6579	4.76546	4.87268	4.96798	5.07506	5.1649	5.26775	5.36951	5.46813	5.56446	5.66367	5.75434	5.8414	5.92282	6.00983	6.09347	6.16882	6.25206	6.33216	6.40016	6.47392	6.55564	6.63248	6.70331	6.77886	6.8545	6.91921	6.97971	7.05555	7.11541	7.18592	7.24454	7.31832	7.38511	7.45442	7.52584	7.59391	7.66428	7.73638	7.7956	7.86487	7.9355	7.9937	8.05249	8.11582	8.17579	8.23098	8.29191	8.36045	8.43104	8.48727	8.54778	8.60975	8.65792	8.71889	8.76907	8.83039	8.8849	8.94909	9.00303	9.05022	9.09746	9.15504	9.21872	9.27204	9.32608	9.38418	9.42917	9.48104	9.53315	9.59383	9.65119	9.69563	9.74713	9.79948	9.84796	9.88875	9.93814	9.99447	
1	1.41838	1.73309	1.99925	2.22872	2.44029	2.6326	2.81176	2.98332	3.14951	3.3007	3.43904	3.58274	3.72371	3.86041	3.99189	4.10865	4.22523	4.35197	4.46345	4.56482	4.67108	4.786	4.88997	4.9941	5.09447	5.1966	5.29371	5.38995	5.48255	5.58002	5.67586	5.75807	5.84442	5.9279	6.00886	6.0875	6.16052	6.24421	6.31775	6.39464	6.47718	6.54275	6.61111	6.68298	6.75669	6.82611	6.90652	6.98192	7.05131	7.11864	7.18107	7.25577	7.32679	7.38979	7.45414	7.52477	7.58531	7.64689	7.7134	7.77562	7.84625	7.91243	7.9793	8.04521	8.10776	8.16372	8.22867	8.28941	8.35225	8.41457	8.47189	8.52972	8.58942	8.64558	8.69946	8.75138	8.79937	8.84968	8.91531	8.97275	9.02523	9.07856	9.12758	9.18335	9.2392	9.29242	9.33498	9.39476	9.43985	9.47578	9.53097	9.58225	9.6372	9.68261	9.74416	9.80097	9.85219	9.90936	9.95547	
1	1.41986	1.73263	2.00659	2.23799	2.46053	2.66049	2.84991	3.0196	3.17783	3.33694	3.48129	3.62406	3.76266	3.89145	4.01893	4.14485	4.26511	4.37511	4.48718	4.59432	4.69491	4.79752	4.90824	5.00072	5.09502	5.1919	5.28651	5.37874	5.46882	5.54817	5.64076	5.72865	5.81684	5.90512	5.98989	6.06256	6.132	6.21838	6.30896	6.39235	6.47659	6.54621	6.61659	6.68953	6.76385	6.84213	6.91335	6.99341	7.06436	7.13176	7.20269	7.27639	7.34327	7.41017	7.46828	7.53923	7.60555	7.66737	7.73222	7.79828	7.87218	7.93221	8.00633	8.07013	8.13851	8.19285	8.25543	8.31382	8.38401	8.4393	8.49785	8.55778	8.61136	8.66936	8.72867	8.78485	8.83929	8.88702	8.94157	8.99342	9.04243	9.10748	9.15289	9.211	9.26844	9.33077	9.38887	9.43483	9.48708	9.53887	9.59183	9.64254	9.6992	9.73999	9.78681	9.83799	9.88501	9.94325	9.99524	
1	1.41993	1.73678	2.00045	2.24446	2.45377	2.64885	2.83584	3.01055	3.16714	3.31774	3.45268	3.59578	3.72599	3.8587	3.98512	4.10587	4.2249	4.34548	4.47238	4.57375	4.68316	4.78878	4.88801	4.99698	5.09213	5.19169	5.2871	5.3821	5.47518	5.55431	5.64574	5.73634	5.81166	5.89245	5.97784	6.06231	6.13941	6.2217	6.30961	6.39329	6.47937	6.54614	6.61983	6.7038	6.78035	6.85541	6.92532	7.00581	7.07059	7.13707	7.20422	7.266	7.34223	7.40968	7.47674	7.55309	7.6235	7.69791	7.76614	7.83268	7.89068	7.95061	8.0049	8.07075	8.13372	8.17946	8.23323	8.30895	8.37229	8.43762	8.48369	8.54695	8.6101	8.66268	8.72119	8.78223	8.83671	8.90209	8.9477	9.00461	9.06376	9.12027	9.17405	9.23726	9.28598	9.33122	9.37959	9.43251	9.48937	9.54641	9.60762	9.66078	9.70746	9.74731	9.79853	9.84167	9.89003	9.93818	9.99919	
